iso_code,country,year,scenario,debt_gt
GRC,Greece,2029,ambitious,0.1503630292510077
GRC,Greece,2030,ambitious,0.1756209685144973
GRC,Greece,2031,ambitious,0.20087890777798686
GRC,Greece,2032,ambitious,0.22613684704147646
GRC,Greece,2033,ambitious,0.25139478630496603
GRC,Greece,2034,ambitious,0.27665272556845566
GRC,Greece,2035,ambitious,0.3019106648319453
GRC,Greece,2036,ambitious,0.32716860409543486
GRC,Greece,2037,ambitious,0.3524265433589244
GRC,Greece,2038,ambitious,0.377684482622414
GRC,Greece,2039,ambitious,0.40294242188590357
GRC,Greece,2040,ambitious,0.4282003611493932
GRC,Greece,2041,ambitious,0.45345830041288276
GRC,Greece,2042,ambitious,0.47871623967637233
GRC,Greece,2043,ambitious,0.503974178939862
GRC,Greece,2044,ambitious,0.5292321182033515
GRC,Greece,2045,ambitious,0.5544900574668411
GRC,Greece,2046,ambitious,0.5797479967303307
GRC,Greece,2047,ambitious,0.6050059359938202
GRC,Greece,2048,ambitious,0.6302638752573099
GRC,Greece,2049,ambitious,0.6555218145207994
GRC,Greece,2050,ambitious,0.680779753784289
GRC,Greece,2025,baseline,0.03568301436871202
GRC,Greece,2026,baseline,0.07136602873742404
GRC,Greece,2027,baseline,0.10704904310613605
GRC,Greece,2028,baseline,0.14273205747484807
GRC,Greece,2029,baseline,0.1784150718435601
GRC,Greece,2030,baseline,0.21409808621227214
GRC,Greece,2031,baseline,0.24978110058098416
GRC,Greece,2032,baseline,0.2854641149496962
GRC,Greece,2033,baseline,0.3211471293184082
GRC,Greece,2034,baseline,0.3568301436871202
GRC,Greece,2035,baseline,0.3925131580558323
GRC,Greece,2036,baseline,0.4281961724245443
GRC,Greece,2037,baseline,0.46387918679325635
GRC,Greece,2038,baseline,0.4995622011619683
GRC,Greece,2039,baseline,0.5352452155306804
GRC,Greece,2040,baseline,0.5709282298993924
GRC,Greece,2041,baseline,0.6066112442681044
GRC,Greece,2042,baseline,0.6422942586368164
GRC,Greece,2043,baseline,0.6779772730055285
GRC,Greece,2044,baseline,0.7136602873742404
GRC,Greece,2045,baseline,0.7493433017429526
GRC,Greece,2046,baseline,0.7850263161116646
GRC,Greece,2047,baseline,0.8207093304803765
GRC,Greece,2048,baseline,0.8563923448490885
GRC,Greece,2049,baseline,0.8920753592178005
GRC,Greece,2050,baseline,0.9277583735865127
GRC,Greece,2025,ndc,0.03568301436871202
GRC,Greece,2026,ndc,0.06902931673742405
GRC,Greece,2027,ndc,0.10003890710613605
GRC,Greece,2028,ndc,0.12871178547484807
GRC,Greece,2029,ndc,0.15504795184356013
GRC,Greece,2030,ndc,0.17904740621227214
GRC,Greece,2031,ndc,0.20071014858098415
GRC,Greece,2032,ndc,0.22003617894969618
GRC,Greece,2033,ndc,0.23702549731840822
GRC,Greece,2034,ndc,0.25167810368712024
GRC,Greece,2035,ndc,0.26399399805583224
GRC,Greece,2036,ndc,0.27397318042454427
GRC,Greece,2037,ndc,0.28161565079325634
GRC,Greece,2038,ndc,0.28692140916196834
GRC,Greece,2039,ndc,0.28989045553068027
GRC,Greece,2040,ndc,0.2905227898993924
GRC,Greece,2041,ndc,0.2888184122681044
GRC,Greece,2042,ndc,0.2847773226368163
GRC,Greece,2043,ndc,0.2783995210055284
GRC,Greece,2044,ndc,0.2696850073742404
GRC,Greece,2045,ndc,0.2586337817429524
GRC,Greece,2046,ndc,0.2452458441116645
GRC,Greece,2047,ndc,0.22952119448037644
GRC,Greece,2048,ndc,0.21145983284908842
GRC,Greece,2049,ndc,0.19106175921780044
GRC,Greece,2050,ndc,0.1683269735865125
HKG,"Hong Kong SAR, China",2025,ambitious,0.017312136791578205
HKG,"Hong Kong SAR, China",2026,ambitious,0.03356872721310043
HKG,"Hong Kong SAR, China",2027,ambitious,0.04883374377178728
HKG,"Hong Kong SAR, China",2028,ambitious,0.06316551434187412
HKG,"Hong Kong SAR, China",2029,ambitious,0.07661736726552301
HKG,"Hong Kong SAR, China",2030,ambitious,0.08923818685638611
HKG,"Hong Kong SAR, China",2031,ambitious,0.10185900644724921
HKG,"Hong Kong SAR, China",2032,ambitious,0.1144798260381123
HKG,"Hong Kong SAR, China",2033,ambitious,0.12710064562897538
HKG,"Hong Kong SAR, China",2034,ambitious,0.1397214652198385
HKG,"Hong Kong SAR, China",2035,ambitious,0.15234228481070158
HKG,"Hong Kong SAR, China",2036,ambitious,0.16496310440156467
HKG,"Hong Kong SAR, China",2037,ambitious,0.17758392399242776
HKG,"Hong Kong SAR, China",2038,ambitious,0.19020474358329087
HKG,"Hong Kong SAR, China",2039,ambitious,0.202825563174154
HKG,"Hong Kong SAR, China",2040,ambitious,0.2154463827650171
HKG,"Hong Kong SAR, China",2041,ambitious,0.22806720235588018
HKG,"Hong Kong SAR, China",2042,ambitious,0.2406880219467432
HKG,"Hong Kong SAR, China",2043,ambitious,0.25330884153760636
HKG,"Hong Kong SAR, China",2044,ambitious,0.26592966112846944
HKG,"Hong Kong SAR, China",2045,ambitious,0.2785504807193326
HKG,"Hong Kong SAR, China",2046,ambitious,0.2911713003101956
HKG,"Hong Kong SAR, China",2047,ambitious,0.30379211990105875
HKG,"Hong Kong SAR, China",2048,ambitious,0.3164129394919219
HKG,"Hong Kong SAR, China",2049,ambitious,0.3290337590827849
HKG,"Hong Kong SAR, China",2050,ambitious,0.34165457867364807
HKG,"Hong Kong SAR, China",2025,baseline,0.01843805291957077
HKG,"Hong Kong SAR, China",2026,baseline,0.03687610583914154
HKG,"Hong Kong SAR, China",2027,baseline,0.05531415875871231
HKG,"Hong Kong SAR, China",2028,baseline,0.07375221167828308
HKG,"Hong Kong SAR, China",2029,baseline,0.09219026459785384
HKG,"Hong Kong SAR, China",2030,baseline,0.11062831751742462
HKG,"Hong Kong SAR, China",2031,baseline,0.1290663704369954
HKG,"Hong Kong SAR, China",2032,baseline,0.14750442335656616
HKG,"Hong Kong SAR, China",2033,baseline,0.16594247627613695
HKG,"Hong Kong SAR, China",2034,baseline,0.18438052919570772
HKG,"Hong Kong SAR, China",2035,baseline,0.20281858211527845
HKG,"Hong Kong SAR, China",2036,baseline,0.22125663503484924
HKG,"Hong Kong SAR, China",2037,baseline,0.23969468795442003
HKG,"Hong Kong SAR, China",2038,baseline,0.2581327408739908
HKG,"Hong Kong SAR, China",2039,baseline,0.27657079379356153
HKG,"Hong Kong SAR, China",2040,baseline,0.2950088467131323
HKG,"Hong Kong SAR, China",2041,baseline,0.3134468996327031
HKG,"Hong Kong SAR, China",2042,baseline,0.3318849525522739
HKG,"Hong Kong SAR, China",2043,baseline,0.3503230054718446
HKG,"Hong Kong SAR, China",2044,baseline,0.36876105839141543
HKG,"Hong Kong SAR, China",2045,baseline,0.3871991113109862
HKG,"Hong Kong SAR, China",2046,baseline,0.4056371642305569
HKG,"Hong Kong SAR, China",2047,baseline,0.4240752171501277
HKG,"Hong Kong SAR, China",2048,baseline,0.4425132700696985
HKG,"Hong Kong SAR, China",2049,baseline,0.4609513229892693
HKG,"Hong Kong SAR, China",2050,baseline,0.47938937590884007
HKG,"Hong Kong SAR, China",2025,ndc,0.01843805291957077
HKG,"Hong Kong SAR, China",2026,ndc,0.03547996983914155
HKG,"Hong Kong SAR, China",2027,ndc,0.051125750758712306
HKG,"Hong Kong SAR, China",2028,ndc,0.06537539567828307
HKG,"Hong Kong SAR, China",2029,ndc,0.07822890459785384
HKG,"Hong Kong SAR, China",2030,ndc,0.08968627751742463
HKG,"Hong Kong SAR, China",2031,ndc,0.0997475144369954
HKG,"Hong Kong SAR, China",2032,ndc,0.10841261535656616
HKG,"Hong Kong SAR, China",2033,ndc,0.1156815802761369
HKG,"Hong Kong SAR, China",2034,ndc,0.12155440919570767
HKG,"Hong Kong SAR, China",2035,ndc,0.1260311021152785
HKG,"Hong Kong SAR, China",2036,ndc,0.1291116590348492
HKG,"Hong Kong SAR, China",2037,ndc,0.13079607995441997
HKG,"Hong Kong SAR, China",2038,ndc,0.13108436487399078
HKG,"Hong Kong SAR, China",2039,ndc,0.12997651379356157
HKG,"Hong Kong SAR, China",2040,ndc,0.1274725267131323
HKG,"Hong Kong SAR, China",2041,ndc,0.12357240363270305
HKG,"Hong Kong SAR, China",2042,ndc,0.11827614455227381
HKG,"Hong Kong SAR, China",2043,ndc,0.11158374947184457
HKG,"Hong Kong SAR, China",2044,ndc,0.1034952183914154
HKG,"Hong Kong SAR, China",2045,ndc,0.09401055131098618
HKG,"Hong Kong SAR, China",2046,ndc,0.08312974823055691
HKG,"Hong Kong SAR, China",2047,ndc,0.0708528091501277
HKG,"Hong Kong SAR, China",2048,ndc,0.05717973406969845
HKG,"Hong Kong SAR, China",2049,ndc,0.042110522989269206
HKG,"Hong Kong SAR, China",2050,ndc,0.025645175908839968
HRV,Croatia,2025,ambitious,0.007983472453378654
HRV,Croatia,2026,ambitious,0.015048120888912539
HRV,Croatia,2027,ambitious,0.021291346945586216
HRV,Croatia,2028,ambitious,0.02679584398992843
HRV,Croatia,2029,ambitious,0.031632416587916226
HRV,Croatia,2030,ambitious,0.03586215528170373
HRV,Croatia,2031,ambitious,0.04009189397549124
HRV,Croatia,2032,ambitious,0.04432163266927874
HRV,Croatia,2033,ambitious,0.048551371363066254
HRV,Croatia,2034,ambitious,0.052781110056853764
HRV,Croatia,2035,ambitious,0.05701084875064126
HRV,Croatia,2036,ambitious,0.06124058744442876
HRV,Croatia,2037,ambitious,0.06547032613821627
HRV,Croatia,2038,ambitious,0.06970006483200379
HRV,Croatia,2039,ambitious,0.07392980352579129
HRV,Croatia,2040,ambitious,0.0781595422195788
HRV,Croatia,2041,ambitious,0.08238928091336628
HRV,Croatia,2042,ambitious,0.08661901960715382
HRV,Croatia,2043,ambitious,0.0908487583009413
HRV,Croatia,2044,ambitious,0.09507849699472881
HRV,Croatia,2045,ambitious,0.09930823568851632
HRV,Croatia,2046,ambitious,0.1035379743823038
HRV,Croatia,2047,ambitious,0.10776771307609131
HRV,Croatia,2048,ambitious,0.11199745176987885
HRV,Croatia,2049,ambitious,0.11622719046366636
HRV,Croatia,2050,ambitious,0.12045692915745387
HRV,Croatia,2025,baseline,0.00901811434144006
HRV,Croatia,2026,baseline,0.018036228682880122
HRV,Croatia,2027,baseline,0.02705434302432018
HRV,Croatia,2028,baseline,0.036072457365760244
HRV,Croatia,2029,baseline,0.045090571707200294
HRV,Croatia,2030,baseline,0.054108686048640366
HRV,Croatia,2031,baseline,0.06312680039008042
HRV,Croatia,2032,baseline,0.07214491473152049
HRV,Croatia,2033,baseline,0.08116302907296054
HRV,Croatia,2034,baseline,0.09018114341440059
HRV,Croatia,2035,baseline,0.09919925775584067
HRV,Croatia,2036,baseline,0.10821737209728072
HRV,Croatia,2037,baseline,0.11723548643872078
HRV,Croatia,2038,baseline,0.12625360078016085
HRV,Croatia,2039,baseline,0.1352717151216009
HRV,Croatia,2040,baseline,0.14428982946304098
HRV,Croatia,2041,baseline,0.153307943804481
HRV,Croatia,2042,baseline,0.16232605814592108
HRV,Croatia,2043,baseline,0.1713441724873611
HRV,Croatia,2044,baseline,0.18036228682880118
HRV,Croatia,2045,baseline,0.1893804011702413
HRV,Croatia,2046,baseline,0.19839851551168133
HRV,Croatia,2047,baseline,0.2074166298531214
HRV,Croatia,2048,baseline,0.21643474419456143
HRV,Croatia,2049,baseline,0.2254528585360015
HRV,Croatia,2050,baseline,0.23447097287744156
HRV,Croatia,2025,ndc,0.00901811434144006
HRV,Croatia,2026,ndc,0.017338188682880125
HRV,Croatia,2027,ndc,0.02496022302432018
HRV,Croatia,2028,ndc,0.03188421736576025
HRV,Croatia,2029,ndc,0.0381101717072003
HRV,Croatia,2030,ndc,0.04363808604864037
HRV,Croatia,2031,ndc,0.048467960390080424
HRV,Croatia,2032,ndc,0.05259979473152049
HRV,Croatia,2033,ndc,0.056033589072960535
HRV,Croatia,2034,ndc,0.0587693434144006
HRV,Croatia,2035,ndc,0.06080705775584065
HRV,Croatia,2036,ndc,0.06214673209728072
HRV,Croatia,2037,ndc,0.06278836643872077
HRV,Croatia,2038,ndc,0.06273196078016084
HRV,Croatia,2039,ndc,0.06197751512160088
HRV,Croatia,2040,ndc,0.06052502946304095
HRV,Croatia,2041,ndc,0.058374503804481004
HRV,Croatia,2042,ndc,0.05552593814592108
HRV,Croatia,2043,ndc,0.05197933248736111
HRV,Croatia,2044,ndc,0.04773468682880119
HRV,Croatia,2045,ndc,0.04279200117024126
HRV,Croatia,2046,ndc,0.03715127551168129
HRV,Croatia,2047,ndc,0.030812509853121367
HRV,Croatia,2048,ndc,0.023775704194561403
HRV,Croatia,2049,ndc,0.016040858536001484
HRV,Croatia,2050,ndc,0.0076079728774415545
HUN,Hungary,2025,ambitious,0.023488257381265962
HUN,Hungary,2026,ambitious,0.04558758129490548
HUN,Hungary,2027,ambitious,0.06638214952682829
HUN,Hungary,2028,ambitious,0.0859487124112468
HUN,Hungary,2029,ambitious,0.1043574416822986
HUN,Hungary,2030,ambitious,0.1216726614296102
HUN,Hungary,2031,ambitious,0.13898788117692185
HUN,Hungary,2032,ambitious,0.15630310092423344
HUN,Hungary,2033,ambitious,0.17361832067154506
HUN,Hungary,2034,ambitious,0.19093354041885668
HUN,Hungary,2035,ambitious,0.20824876016616828
HUN,Hungary,2036,ambitious,0.22556397991347987
HUN,Hungary,2037,ambitious,0.24287919966079158
HUN,Hungary,2038,ambitious,0.2601944194081032
HUN,Hungary,2039,ambitious,0.27750963915541477
HUN,Hungary,2040,ambitious,0.29482485890272636
HUN,Hungary,2041,ambitious,0.312140078650038
HUN,Hungary,2042,ambitious,0.3294552983973496
HUN,Hungary,2043,ambitious,0.3467705181446612
HUN,Hungary,2044,ambitious,0.36408573789197285
HUN,Hungary,2045,ambitious,0.38140095763928444
HUN,Hungary,2046,ambitious,0.39871617738659604
HUN,Hungary,2047,ambitious,0.41603139713390763
HUN,Hungary,2048,ambitious,0.4333466168812192
HUN,Hungary,2049,ambitious,0.4506618366285309
HUN,Hungary,2050,ambitious,0.46797705637584264
HUN,Hungary,2025,baseline,0.02496978641339232
HUN,Hungary,2026,baseline,0.04993957282678464
HUN,Hungary,2027,baseline,0.07490935924017696
HUN,Hungary,2028,baseline,0.09987914565356928
HUN,Hungary,2029,baseline,0.12484893206696163
HUN,Hungary,2030,baseline,0.1498187184803539
HUN,Hungary,2031,baseline,0.17478850489374625
HUN,Hungary,2032,baseline,0.19975829130713857
HUN,Hungary,2033,baseline,0.2247280777205309
HUN,Hungary,2034,baseline,0.24969786413392325
HUN,Hungary,2035,baseline,0.27466765054731557
HUN,Hungary,2036,baseline,0.2996374369607078
HUN,Hungary,2037,baseline,0.32460722337410025
HUN,Hungary,2038,baseline,0.3495770097874925
HUN,Hungary,2039,baseline,0.3745467962008849
HUN,Hungary,2040,baseline,0.39951658261427714
HUN,Hungary,2041,baseline,0.42448636902766945
HUN,Hungary,2042,baseline,0.4494561554410618
HUN,Hungary,2043,baseline,0.4744259418544541
HUN,Hungary,2044,baseline,0.4993957282678465
HUN,Hungary,2045,baseline,0.5243655146812387
HUN,Hungary,2046,baseline,0.5493353010946311
HUN,Hungary,2047,baseline,0.5743050875080236
HUN,Hungary,2048,baseline,0.5992748739214157
HUN,Hungary,2049,baseline,0.6242446603348081
HUN,Hungary,2050,baseline,0.6492144467482005
HUN,Hungary,2025,ndc,0.02496978641339232
HUN,Hungary,2026,ndc,0.048102476826784646
HUN,Hungary,2027,ndc,0.06939807124017695
HUN,Hungary,2028,ndc,0.08885656965356928
HUN,Hungary,2029,ndc,0.10647797206696161
HUN,Hungary,2030,ndc,0.12226227848035393
HUN,Hungary,2031,ndc,0.13620948889374623
HUN,Hungary,2032,ndc,0.14831960330713856
HUN,Hungary,2033,ndc,0.15859262172053087
HUN,Hungary,2034,ndc,0.1670285441339232
HUN,Hungary,2035,ndc,0.17362737054731553
HUN,Hungary,2036,ndc,0.17838910096070787
HUN,Hungary,2037,ndc,0.18131373537410023
HUN,Hungary,2038,ndc,0.1824012737874925
HUN,Hungary,2039,ndc,0.18165171620088483
HUN,Hungary,2040,ndc,0.17906506261427713
HUN,Hungary,2041,ndc,0.1746413130276695
HUN,Hungary,2042,ndc,0.16838046744106178
HUN,Hungary,2043,ndc,0.16028252585445413
HUN,Hungary,2044,ndc,0.1503474882678465
HUN,Hungary,2045,ndc,0.13857535468123877
HUN,Hungary,2046,ndc,0.12496612509463112
HUN,Hungary,2047,ndc,0.10951979950802343
HUN,Hungary,2048,ndc,0.0922363779214157
HUN,Hungary,2049,ndc,0.0731158603348081
HUN,Hungary,2050,ndc,0.052158246748200465
IDN,Indonesia,2025,ambitious,0.02864742607740467
IDN,Indonesia,2026,ambitious,0.03206566820160761
IDN,Indonesia,2027,ambitious,0.012159770148302051
IDN,Indonesia,2028,ambitious,-0.029373147645122
IDN,Indonesia,2029,ambitious,-0.09101469225610348
IDN,Indonesia,2030,ambitious,-0.17140095312613157
IDN,Indonesia,2031,ambitious,-0.2517872139961588
IDN,Indonesia,2032,ambitious,-0.3321734748661873
IDN,Indonesia,2033,ambitious,-0.41255973573621496
IDN,Indonesia,2034,ambitious,-0.4929459966062426
IDN,Indonesia,2035,ambitious,-0.5733322574762711
IDN,Indonesia,2036,ambitious,-0.6537185183462988
IDN,Indonesia,2037,ambitious,-0.7341047792163273
IDN,Indonesia,2038,ambitious,-0.8144910400863541
IDN,Indonesia,2039,ambitious,-0.8948773009563826
IDN,Indonesia,2040,ambitious,-0.9752635618264112
IDN,Indonesia,2041,ambitious,-1.055649822696438
IDN,Indonesia,2042,ambitious,-1.1360360835664665
IDN,Indonesia,2043,ambitious,-1.2164223444364932
IDN,Indonesia,2044,ambitious,-1.2968086053065218
IDN,Indonesia,2045,ambitious,-1.3771948661765503
IDN,Indonesia,2046,ambitious,-1.457581127046577
IDN,Indonesia,2047,ambitious,-1.5379673879166074
IDN,Indonesia,2048,ambitious,-1.618353648786636
IDN,Indonesia,2049,ambitious,-1.6987399096566627
IDN,Indonesia,2050,ambitious,-1.7791261705266912
IDN,Indonesia,2025,baseline,0.05602498835682246
IDN,Indonesia,2026,baseline,0.11204997671364514
IDN,Indonesia,2027,baseline,0.16807496507046737
IDN,Indonesia,2028,baseline,0.22409995342729028
IDN,Indonesia,2029,baseline,0.2801249417841132
IDN,Indonesia,2030,baseline,0.3361499301409352
IDN,Indonesia,2031,baseline,0.39217491849775854
IDN,Indonesia,2032,baseline,0.44819990685458055
IDN,Indonesia,2033,baseline,0.5042248952114035
IDN,Indonesia,2034,baseline,0.5602498835682264
IDN,Indonesia,2035,baseline,0.6162748719250493
IDN,Indonesia,2036,baseline,0.6722998602818713
IDN,Indonesia,2037,baseline,0.7283248486386942
IDN,Indonesia,2038,baseline,0.7843498369955171
IDN,Indonesia,2039,baseline,0.84037482535234
IDN,Indonesia,2040,baseline,0.8963998137091611
IDN,Indonesia,2041,baseline,0.952424802065984
IDN,Indonesia,2042,baseline,1.008449790422807
IDN,Indonesia,2043,baseline,1.0644747787796298
IDN,Indonesia,2044,baseline,1.1204997671364527
IDN,Indonesia,2045,baseline,1.1765247554932738
IDN,Indonesia,2046,baseline,1.2325497438500985
IDN,Indonesia,2047,baseline,1.2885747322069196
IDN,Indonesia,2048,baseline,1.3445997205637408
IDN,Indonesia,2049,baseline,1.4006247089205637
IDN,Indonesia,2050,baseline,1.4566496972773884
IDN,Indonesia,2025,ndc,0.05602498835682246
IDN,Indonesia,2026,ndc,0.08523450471364513
IDN,Indonesia,2027,ndc,0.08762854907046735
IDN,Indonesia,2028,ndc,0.06320712142729024
IDN,Indonesia,2029,ndc,0.011970221784113111
IDN,Indonesia,2030,ndc,-0.06608214985906491
IDN,Indonesia,2031,ndc,-0.1709499935022416
IDN,Indonesia,2032,ndc,-0.30263330914541964
IDN,Indonesia,2033,ndc,-0.4611320967885968
IDN,Indonesia,2034,ndc,-0.646446356431774
IDN,Indonesia,2035,ndc,-0.8585760880749511
IDN,Indonesia,2036,ndc,-1.0975212917181292
IDN,Indonesia,2037,ndc,-1.3632819673613072
IDN,Indonesia,2038,ndc,-1.6558581150044835
IDN,Indonesia,2039,ndc,-1.9752497346476616
IDN,Indonesia,2040,ndc,-2.3214568262908397
IDN,Indonesia,2041,ndc,-2.694479389934016
IDN,Indonesia,2042,ndc,-3.094317425577194
IDN,Indonesia,2043,ndc,-3.5209709332203705
IDN,Indonesia,2044,ndc,-3.9744399128635486
IDN,Indonesia,2045,ndc,-4.454724364506728
IDN,Indonesia,2046,ndc,-4.961824288149904
IDN,Indonesia,2047,ndc,-5.495739683793081
IDN,Indonesia,2048,ndc,-6.056470551436259
IDN,Indonesia,2049,ndc,-6.644016891079437
IDN,Indonesia,2050,ndc,-7.258378702722615
IND,India,2025,ambitious,-0.5093106668808018
IND,India,2026,ambitious,-1.100892414398361
IND,India,2027,ambitious,-1.76975911645399
IND,India,2028,ambitious,-2.5113645992517846
IND,India,2029,ambitious,-3.3215523610354545
IND,India,2030,ambitious,-4.196512275195026
IND,India,2031,ambitious,-5.071472189354601
IND,India,2032,ambitious,-5.946432103514173
IND,India,2033,ambitious,-6.821392017673748
IND,India,2034,ambitious,-7.69635193183332
IND,India,2035,ambitious,-8.571311845992891
IND,India,2036,ambitious,-9.446271760152467
IND,India,2037,ambitious,-10.321231674312038
IND,India,2038,ambitious,-11.196191588471613
IND,India,2039,ambitious,-12.071151502631182
IND,India,2040,ambitious,-12.946111416790764
IND,India,2041,ambitious,-13.821071330950332
IND,India,2042,ambitious,-14.696031245109907
IND,India,2043,ambitious,-15.570991159269475
IND,India,2044,ambitious,-16.445951073429057
IND,India,2045,ambitious,-17.320910987588626
IND,India,2046,ambitious,-18.195870901748194
IND,India,2047,ambitious,-19.070830815907776
IND,India,2048,ambitious,-19.94579073006735
IND,India,2049,ambitious,-20.82075064422692
IND,India,2050,ambitious,-21.695710558386487
IND,India,2025,baseline,-0.4215548475355475
IND,India,2026,baseline,-0.843109695071095
IND,India,2027,baseline,-1.264664542606642
IND,India,2028,baseline,-1.68621939014219
IND,India,2029,baseline,-2.107774237677738
IND,India,2030,baseline,-2.529329085213284
IND,India,2031,baseline,-2.950883932748834
IND,India,2032,baseline,-3.37243878028438
IND,India,2033,baseline,-3.793993627819926
IND,India,2034,baseline,-4.215548475355476
IND,India,2035,baseline,-4.637103322891019
IND,India,2036,baseline,-5.058658170426568
IND,India,2037,baseline,-5.4802130179621145
IND,India,2038,baseline,-5.901767865497668
IND,India,2039,baseline,-6.323322713033207
IND,India,2040,baseline,-6.74487756056876
IND,India,2041,baseline,-7.166432408104306
IND,India,2042,baseline,-7.587987255639852
